date,states,cases,number
2020-07-04,north dakota,deaths,89
2020-07-04,northern mariana islands,confirmed,31
2020-07-04,northern mariana islands,deaths,2
2020-07-04,ohio,confirmed,56183
2020-07-04,ohio,deaths,2907
2020-07-04,oklahoma,confirmed,15645
2020-07-04,oklahoma,deaths,398
2020-07-04,oregon,confirmed,9937
2020-07-04,oregon,deaths,216
2020-07-04,pennsylvania,confirmed,93922
2020-07-04,pennsylvania,deaths,6793
2020-07-04,puerto rico,confirmed,7787
2020-07-04,puerto rico,deaths,155
2020-07-04,rhode island,confirmed,16991
2020-07-04,rhode island,deaths,960
2020-07-04,south carolina,confirmed,43386
2020-07-04,south carolina,deaths,813
2020-07-04,south dakota,confirmed,7028
2020-07-04,south dakota,deaths,97
2020-07-04,tennessee,confirmed,49232
2020-07-04,tennessee,deaths,630
2020-07-04,texas,confirmed,195707
2020-07-04,texas,deaths,2646
2020-07-04,utah,confirmed,24717
2020-07-04,utah,deaths,181
2020-07-04,vermont,confirmed,1238
2020-07-04,vermont,deaths,56
2020-07-04,virgin islands,confirmed,112
2020-07-04,virgin islands,deaths,6
2020-07-04,virginia,confirmed,65109
2020-07-04,virginia,deaths,1849
2020-07-04,washington,confirmed,36799
2020-07-04,washington,deaths,1355
2020-07-04,west virginia,confirmed,3205
2020-07-04,west virginia,deaths,94
2020-07-04,wisconsin,confirmed,34243
2020-07-04,wisconsin,deaths,804
2020-07-04,wyoming,confirmed,1606
2020-07-04,wyoming,deaths,20
2020-07-05,alabama,confirmed,43953
2020-07-05,alabama,deaths,1007
2020-07-05,alaska,confirmed,1371
2020-07-05,alaska,deaths,14
2020-07-05,arizona,confirmed,98126
2020-07-05,arizona,deaths,1829
2020-07-05,arkansas,confirmed,23814
2020-07-05,arkansas,deaths,287
2020-07-05,california,confirmed,271587
2020-07-05,california,deaths,6369
2020-07-05,colorado,confirmed,34100
2020-07-05,colorado,deaths,1703
2020-07-05,connecticut,confirmed,46717
2020-07-05,connecticut,deaths,4335
2020-07-05,delaware,confirmed,12128
2020-07-05,delaware,deaths,512
2020-07-05,district of columbia,confirmed,10482
2020-07-05,district of columbia,deaths,559
2020-07-05,florida,confirmed,200103
2020-07-05,florida,deaths,3730
2020-07-05,georgia,confirmed,89489
2020-07-05,georgia,deaths,2812
2020-07-05,guam,confirmed,1257
2020-07-05,guam,deaths,6
2020-07-05,hawaii,confirmed,1005
2020-07-05,hawaii,deaths,19
2020-07-05,idaho,confirmed,7799
2020-07-05,idaho,deaths,94
2020-07-05,illinois,confirmed,148730
2020-07-05,illinois,deaths,7241
2020-07-05,indiana,confirmed,49203
2020-07-05,indiana,deaths,2693
2020-07-05,iowa,confirmed,31612
2020-07-05,iowa,deaths,721
2020-07-05,kansas,confirmed,16289
2020-07-05,kansas,deaths,287
2020-07-05,kentucky,confirmed,16712
2020-07-05,kentucky,deaths,608
2020-07-05,louisiana,confirmed,65334
2020-07-05,louisiana,deaths,3288
2020-07-05,maine,confirmed,3415
2020-07-05,maine,deaths,109
2020-07-05,maryland,confirmed,69957
2020-07-05,maryland,deaths,3243
2020-07-05,massachusetts,confirmed,109974
2020-07-05,massachusetts,deaths,8183
2020-07-05,michigan,confirmed,73027
2020-07-05,michigan,deaths,6222
2020-07-05,minnesota,confirmed,38173
2020-07-05,minnesota,deaths,1508
2020-07-05,mississippi,confirmed,30900
2020-07-05,mississippi,deaths,1111
2020-07-05,missouri,confirmed,24334
2020-07-05,missouri,deaths,1062
2020-07-05,montana,confirmed,1212
2020-07-05,montana,deaths,23
2020-07-05,nebraska,confirmed,19937
2020-07-05,nebraska,deaths,285
2020-07-05,nevada,confirmed,22518
2020-07-05,nevada,deaths,537
2020-07-05,new hampshire,confirmed,5897
2020-07-05,new hampshire,deaths,381
2020-07-05,new jersey,confirmed,175258
2020-07-05,new jersey,deaths,15211
2020-07-05,new mexico,confirmed,13256
2020-07-05,new mexico,deaths,513
2020-07-05,new york,confirmed,401822
2020-07-05,new york,deaths,31895
2020-07-05,north carolina,confirmed,73096
2020-07-05,north carolina,deaths,1414
2020-07-05,north dakota,confirmed,3825
2020-07-05,north dakota,deaths,89
2020-07-05,northern mariana islands,confirmed,31
2020-07-05,northern mariana islands,deaths,2
2020-07-05,ohio,confirmed,57151
2020-07-05,ohio,deaths,2911
2020-07-05,oklahoma,confirmed,15928
2020-07-05,oklahoma,deaths,398
2020-07-05,oregon,confirmed,10237
2020-07-05,oregon,deaths,218
2020-07-05,pennsylvania,confirmed,94403
2020-07-05,pennsylvania,deaths,6797
2020-07-05,puerto rico,confirmed,7916
2020-07-05,puerto rico,deaths,155
2020-07-05,rhode island,confirmed,16991
2020-07-05,rhode island,deaths,960
2020-07-05,south carolina,confirmed,44847
2020-07-05,south carolina,deaths,820
2020-07-05,south dakota,confirmed,7063
2020-07-05,south dakota,deaths,97
2020-07-05,tennessee,confirmed,50365
2020-07-05,tennessee,deaths,639
2020-07-05,texas,confirmed,200137
2020-07-05,texas,deaths,2666
2020-07-05,utah,confirmed,25005
2020-07-05,utah,deaths,184
2020-07-05,vermont,confirmed,1249
2020-07-05,vermont,deaths,56
2020-07-05,virgin islands,confirmed,112
2020-07-05,virgin islands,deaths,6
2020-07-05,virginia,confirmed,65748
2020-07-05,virginia,deaths,1853
2020-07-05,washington,confirmed,37468
2020-07-05,washington,deaths,1360
2020-07-05,west virginia,confirmed,3335
2020-07-05,west virginia,deaths,95
2020-07-05,wisconsin,confirmed,34750
2020-07-05,wisconsin,deaths,804
2020-07-05,wyoming,confirmed,1634
2020-07-05,wyoming,deaths,20
2020-07-06,alabama,confirmed,44878
2020-07-06,alabama,deaths,1007
2020-07-06,alaska,confirmed,1401
2020-07-06,alaska,deaths,14
2020-07-06,arizona,confirmed,101542
2020-07-06,arizona,deaths,1832
2020-07-06,arkansas,confirmed,24253
2020-07-06,arkansas,deaths,292
2020-07-06,california,confirmed,277869
2020-07-06,california,deaths,6452
2020-07-06,colorado,confirmed,34316
2020-07-06,colorado,deaths,1704
2020-07-06,connecticut,confirmed,46976
2020-07-06,connecticut,deaths,4338
2020-07-06,delaware,confirmed,12293
2020-07-06,delaware,deaths,512
2020-07-06,district of columbia,confirmed,10515
2020-07-06,district of columbia,deaths,561
2020-07-06,florida,confirmed,206439
2020-07-06,florida,deaths,3777
2020-07-06,georgia,confirmed,91015
2020-07-06,georgia,deaths,2829
2020-07-06,guam,confirmed,1270
2020-07-06,guam,deaths,6
2020-07-06,hawaii,confirmed,1012
2020-07-06,hawaii,deaths,19
2020-07-06,idaho,confirmed,8222
2020-07-06,idaho,deaths,94
2020-07-06,illinois,confirmed,149428
2020-07-06,illinois,deaths,7250
2020-07-06,indiana,confirmed,49560
2020-07-06,indiana,deaths,2698
2020-07-06,iowa,confirmed,31764
2020-07-06,iowa,deaths,725
2020-07-06,kansas,confirmed,17082
2020-07-06,kansas,deaths,288
2020-07-06,kentucky,confirmed,17464
2020-07-06,kentucky,deaths,621
2020-07-06,louisiana,confirmed,66435
2020-07-06,louisiana,deaths,3296
2020-07-06,maine,confirmed,3423
2020-07-06,maine,deaths,109
2020-07-06,maryland,confirmed,70497
2020-07-06,maryland,deaths,3246
2020-07-06,massachusetts,confirmed,110137
2020-07-06,massachusetts,deaths,8198
2020-07-06,michigan,confirmed,73403
2020-07-06,michigan,deaths,6225
2020-07-06,minnesota,confirmed,38606
2020-07-06,minnesota,deaths,1511
2020-07-06,mississippi,confirmed,31257
2020-07-06,mississippi,deaths,1114
2020-07-06,missouri,confirmed,24850
2020-07-06,missouri,deaths,1068
2020-07-06,montana,confirmed,1249
2020-07-06,montana,deaths,23
2020-07-06,nebraska,confirmed,20052
2020-07-06,nebraska,deaths,286
2020-07-06,nevada,confirmed,22930
2020-07-06,nevada,deaths,537
2020-07-06,new hampshire,confirmed,5914
2020-07-06,new hampshire,deaths,382
2020-07-06,new jersey,confirmed,175467
2020-07-06,new jersey,deaths,15229
2020-07-06,new mexico,confirmed,13507
2020-07-06,new mexico,deaths,515
2020-07-06,new york,confirmed,402338
2020-07-06,new york,deaths,31911
2020-07-06,north carolina,confirmed,74933
2020-07-06,north carolina,deaths,1424
2020-07-06,north dakota,confirmed,3858
2020-07-06,north dakota,deaths,89
2020-07-06,northern mariana islands,confirmed,31
2020-07-06,northern mariana islands,deaths,2
2020-07-06,ohio,confirmed,57956
2020-07-06,ohio,deaths,2927
2020-07-06,oklahoma,confirmed,16362
2020-07-06,oklahoma,deaths,399
2020-07-06,oregon,confirmed,10413
2020-07-06,oregon,deaths,218
2020-07-06,pennsylvania,confirmed,95187
2020-07-06,pennsylvania,deaths,6798
2020-07-06,puerto rico,confirmed,8585
2020-07-06,puerto rico,deaths,155
2020-07-06,rhode island,confirmed,16991
2020-07-06,rhode island,deaths,960
2020-07-06,south carolina,confirmed,46380
2020-07-06,south carolina,deaths,827
2020-07-06,south dakota,confirmed,7105
2020-07-06,south dakota,deaths,97
2020-07-06,tennessee,confirmed,51509
2020-07-06,tennessee,deaths,646
2020-07-06,texas,confirmed,209350
2020-07-06,texas,deaths,2726
2020-07-06,utah,confirmed,25653
2020-07-06,utah,deaths,190
2020-07-06,vermont,confirmed,1251
2020-07-06,vermont,deaths,56
2020-07-06,virgin islands,confirmed,116
2020-07-06,virgin islands,deaths,6
2020-07-06,virginia,confirmed,66102
2020-07-06,virginia,deaths,1853
2020-07-06,washington,confirmed,38517
2020-07-06,washington,deaths,1370
2020-07-06,west virginia,confirmed,3442
2020-07-06,west virginia,deaths,95
2020-07-06,wisconsin,confirmed,35318
2020-07-06,wisconsin,deaths,805
2020-07-06,wyoming,confirmed,1675
2020-07-06,wyoming,deaths,20
2020-07-07,alabama,confirmed,45785
2020-07-07,alabama,deaths,1033
2020-07-07,alaska,confirmed,1423
2020-07-07,alaska,deaths,15
2020-07-07,arizona,confirmed,105159
2020-07-07,arizona,deaths,1933
2020-07-07,arkansas,confirmed,24512
2020-07-07,arkansas,deaths,301
2020-07-07,california,confirmed,287766
2020-07-07,california,deaths,6563
2020-07-07,colorado,confirmed,34717
2020-07-07,colorado,deaths,1709
2020-07-07,connecticut,confirmed,47033
2020-07-07,connecticut,deaths,4338
2020-07-07,delaware,confirmed,12414
2020-07-07,delaware,deaths,514
2020-07-07,district of columbia,confirmed,10569
2020-07-07,district of columbia,deaths,561
2020-07-07,florida,confirmed,213786
2020-07-07,florida,deaths,3840
2020-07-07,georgia,confirmed,93707
2020-07-07,georgia,deaths,2850
2020-07-07,guam,confirmed,1272
2020-07-07,guam,deaths,6
2020-07-07,hawaii,confirmed,1053
2020-07-07,hawaii,deaths,19
2020-07-07,idaho,confirmed,8582
2020-07-07,idaho,deaths,94
2020-07-07,illinois,confirmed,150110
2020-07-07,illinois,deaths,7281
2020-07-07,indiana,confirmed,49859
2020-07-07,indiana,deaths,2717
2020-07-07,iowa,confirmed,32153
2020-07-07,iowa,deaths,732
2020-07-07,kansas,confirmed,17157
2020-07-07,kansas,deaths,290
2020-07-07,kentucky,confirmed,17820
2020-07-07,kentucky,deaths,630
2020-07-07,louisiana,confirmed,68371
2020-07-07,louisiana,deaths,3319
2020-07-07,maine,confirmed,3440
2020-07-07,maine,deaths,110
2020-07-07,maryland,confirmed,70986
2020-07-07,maryland,deaths,3266
2020-07-07,massachusetts,confirmed,110338
2020-07-07,massachusetts,deaths,8213
2020-07-07,michigan,confirmed,74011
2020-07-07,michigan,deaths,6256
2020-07-07,minnesota,confirmed,39170
2020-07-07,minnesota,deaths,1514
2020-07-07,mississippi,confirmed,32214
2020-07-07,mississippi,deaths,1158
2020-07-07,missouri,confirmed,25566
2020-07-07,missouri,deaths,1083
2020-07-07,montana,confirmed,1327
2020-07-07,montana,deaths,23
2020-07-07,nebraska,confirmed,20205
2020-07-07,nebraska,deaths,287
2020-07-07,nevada,confirmed,23848
2020-07-07,nevada,deaths,549
2020-07-07,new hampshire,confirmed,5932
2020-07-07,new hampshire,deaths,384
2020-07-07,new jersey,confirmed,175734
2020-07-07,new jersey,deaths,15281
2020-07-07,new mexico,confirmed,13727
2020-07-07,new mexico,deaths,519
2020-07-07,new york,confirmed,402928
2020-07-07,new york,deaths,31934
2020-07-07,north carolina,confirmed,76188
2020-07-07,north carolina,deaths,1446
2020-07-07,north dakota,confirmed,3903
2020-07-07,north dakota,deaths,89
2020-07-07,northern mariana islands,confirmed,31
2020-07-07,northern mariana islands,deaths,2
2020-07-07,ohio,confirmed,58904
2020-07-07,ohio,deaths,2970
2020-07-07,oklahoma,confirmed,17220
2020-07-07,oklahoma,deaths,404
2020-07-07,oregon,confirmed,10654
2020-07-07,oregon,deaths,224
2020-07-07,pennsylvania,confirmed,95986
2020-07-07,pennsylvania,deaths,6835
2020-07-07,puerto rico,confirmed,8714
2020-07-07,puerto rico,deaths,157
2020-07-07,rhode island,confirmed,17154
2020-07-07,rhode island,deaths,969
2020-07-07,south carolina,confirmed,47352
2020-07-07,south carolina,deaths,846
2020-07-07,south dakota,confirmed,7163
2020-07-07,south dakota,deaths,98
2020-07-07,tennessee,confirmed,52643
2020-07-07,tennessee,deaths,657
2020-07-07,texas,confirmed,219164
2020-07-07,texas,deaths,2816
2020-07-07,utah,confirmed,26203
2020-07-07,utah,deaths,194
2020-07-07,vermont,confirmed,1254
2020-07-07,vermont,deaths,56
2020-07-07,virgin islands,confirmed,122
2020-07-07,virgin islands,deaths,6
2020-07-07,virginia,confirmed,66740
2020-07-07,virginia,deaths,1881
2020-07-07,washington,confirmed,39063
2020-07-07,washington,deaths,1385
2020-07-07,west virginia,confirmed,3505
2020-07-07,west virginia,deaths,95
2020-07-07,wisconsin,confirmed,35834
2020-07-07,wisconsin,deaths,817
2020-07-07,wyoming,confirmed,1711
2020-07-07,wyoming,deaths,21
2020-07-08,alabama,confirmed,46962
2020-07-08,alabama,deaths,1058
2020-07-08,alaska,confirmed,1472
2020-07-08,alaska,deaths,15
2020-07-08,arizona,confirmed,108710
2020-07-08,arizona,deaths,1973
2020-07-08,arkansas,confirmed,25246
2020-07-08,arkansas,deaths,305
2020-07-08,california,confirmed,296304
2020-07-08,california,deaths,6708
2020-07-08,colorado,confirmed,35185
2020-07-08,colorado,deaths,1707
2020-07-08,connecticut,confirmed,47108
2020-07-08,connecticut,deaths,4343
2020-07-08,delaware,confirmed,12462
2020-07-08,delaware,deaths,515
2020-07-08,district of columbia,confirmed,10642
2020-07-08,district of columbia,deaths,564
2020-07-08,florida,confirmed,223775
2020-07-08,florida,deaths,3888
2020-07-08,georgia,confirmed,96538
2020-07-08,georgia,deaths,2871
2020-07-08,guam,confirmed,1276
2020-07-08,guam,deaths,6
2020-07-08,hawaii,confirmed,1076
2020-07-08,hawaii,deaths,19
2020-07-08,idaho,confirmed,9004
2020-07-08,idaho,deaths,98
2020-07-08,illinois,confirmed,151055
2020-07-08,illinois,deaths,7315
2020-07-08,indiana,confirmed,50309
2020-07-08,indiana,deaths,2732
2020-07-08,iowa,confirmed,32716
2020-07-08,iowa,deaths,739
2020-07-08,kansas,confirmed,17807
2020-07-08,kansas,deaths,291
2020-07-08,kentucky,confirmed,18204
2020-07-08,kentucky,deaths,634
2020-07-08,louisiana,confirmed,70259
2020-07-08,louisiana,deaths,3339
2020-07-08,maine,confirmed,3460
2020-07-08,maine,deaths,110
2020-07-08,maryland,confirmed,71455
2020-07-08,maryland,deaths,3275
2020-07-08,massachusetts,confirmed,110602
2020-07-08,massachusetts,deaths,8243
2020-07-08,michigan,confirmed,74660
2020-07-08,michigan,deaths,6266
2020-07-08,minnesota,confirmed,39627
2020-07-08,minnesota,deaths,1523
2020-07-08,mississippi,confirmed,32888
2020-07-08,mississippi,deaths,1188
2020-07-08,missouri,confirmed,26343
2020-07-08,missouri,deaths,1089
2020-07-08,montana,confirmed,1371
2020-07-08,montana,deaths,23
2020-07-08,nebraska,confirmed,20437
2020-07-08,nebraska,deaths,291
2020-07-08,nevada,confirmed,24378
2020-07-08,nevada,deaths,556
2020-07-08,new hampshire,confirmed,5952
2020-07-08,new hampshire,deaths,386
2020-07-08,new jersey,confirmed,175986
2020-07-08,new jersey,deaths,15423
2020-07-08,new mexico,confirmed,14017
2020-07-08,new mexico,deaths,527
2020-07-08,new york,confirmed,403619
2020-07-08,new york,deaths,31945
2020-07-08,north carolina,confirmed,77661
2020-07-08,north carolina,deaths,1470
2020-07-08,north dakota,confirmed,3975
2020-07-08,north dakota,deaths,89
2020-07-08,northern mariana islands,confirmed,31
2020-07-08,northern mariana islands,deaths,2
2020-07-08,ohio,confirmed,60181
2020-07-08,ohio,deaths,2991
2020-07-08,oklahoma,confirmed,17893
2020-07-08,oklahoma,deaths,407
2020-07-08,oregon,confirmed,10872
2020-07-08,oregon,deaths,228
2020-07-08,pennsylvania,confirmed,96817
2020-07-08,pennsylvania,deaths,6864
2020-07-08,puerto rico,confirmed,8745
2020-07-08,puerto rico,deaths,159
2020-07-08,rhode island,confirmed,17204
2020-07-08,rhode island,deaths,971
2020-07-08,south carolina,confirmed,48909
2020-07-08,south carolina,deaths,884
2020-07-08,south dakota,confirmed,7242
2020-07-08,south dakota,deaths,98
2020-07-08,tennessee,confirmed,54756
2020-07-08,tennessee,deaths,678
2020-07-08,texas,confirmed,229116
2020-07-08,texas,deaths,2935
2020-07-08,utah,confirmed,26921
2020-07-08,utah,deaths,201
2020-07-08,vermont,confirmed,1256
2020-07-08,vermont,deaths,56
2020-07-08,virgin islands,confirmed,144
2020-07-08,virgin islands,deaths,6
2020-07-08,virginia,confirmed,67375
2020-07-08,virginia,deaths,1905
2020-07-08,washington,confirmed,39661
2020-07-08,washington,deaths,1395
2020-07-08,west virginia,confirmed,3707
2020-07-08,west virginia,deaths,95
2020-07-08,wisconsin,confirmed,36526
2020-07-08,wisconsin,deaths,818
2020-07-08,wyoming,confirmed,1740
2020-07-08,wyoming,deaths,21
2020-07-09,alabama,confirmed,49174
2020-07-09,alabama,deaths,1068
2020-07-09,alaska,confirmed,1521
2020-07-09,alaska,deaths,15
2020-07-09,arizona,confirmed,112783
2020-07-09,arizona,deaths,2047
2020-07-09,arkansas,confirmed,26052
2020-07-09,arkansas,deaths,309
2020-07-09,california,confirmed,303516
2020-07-09,california,deaths,6825
2020-07-09,colorado,confirmed,35604
2020-07-09,colorado,deaths,1707
2020-07-09,connecticut,confirmed,47209
2020-07-09,connecticut,deaths,4348
2020-07-09,delaware,confirmed,12531
2020-07-09,delaware,deaths,517
2020-07-09,district of columbia,confirmed,10679
2020-07-09,district of columbia,deaths,568
2020-07-09,florida,confirmed,232710
2020-07-09,florida,deaths,4008
2020-07-09,georgia,confirmed,98693
2020-07-09,georgia,deaths,2880
2020-07-09,guam,confirmed,1278
2020-07-09,guam,deaths,6
2020-07-09,hawaii,confirmed,1112
2020-07-09,hawaii,deaths,19
2020-07-09,idaho,confirmed,9598
2020-07-09,idaho,deaths,101
2020-07-09,illinois,confirmed,152188
2020-07-09,illinois,deaths,7333
2020-07-09,indiana,confirmed,50829
2020-07-09,indiana,deaths,2739
2020-07-09,iowa,confirmed,33316
2020-07-09,iowa,deaths,742
2020-07-09,kansas,confirmed,18031
2020-07-09,kansas,deaths,294
2020-07-09,kentucky,confirmed,18576
2020-07-09,kentucky,deaths,640
2020-07-09,louisiana,confirmed,72102
2020-07-09,louisiana,deaths,3355
2020-07-09,maine,confirmed,3486
2020-07-09,maine,deaths,111
2020-07-09,maryland,confirmed,72037
2020-07-09,maryland,deaths,3288
2020-07-09,massachusetts,confirmed,110897
2020-07-09,massachusetts,deaths,8268
2020-07-09,michigan,confirmed,75247
2020-07-09,michigan,deaths,6275
2020-07-09,minnesota,confirmed,40201
2020-07-09,minnesota,deaths,1528
2020-07-09,mississippi,confirmed,33591
2020-07-09,mississippi,deaths,1204
2020-07-09,missouri,confirmed,27301
2020-07-09,missouri,deaths,1095
2020-07-09,montana,confirmed,1466
2020-07-09,montana,deaths,25
2020-07-09,nebraska,confirmed,20658
2020-07-09,nebraska,deaths,294
2020-07-09,nevada,confirmed,25055
2020-07-09,nevada,deaths,574
2020-07-09,new hampshire,confirmed,5973
2020-07-09,new hampshire,deaths,387
2020-07-09,new jersey,confirmed,176217
2020-07-09,new jersey,deaths,15448
2020-07-09,new mexico,confirmed,14251
2020-07-09,new mexico,deaths,533
2020-07-09,new york,confirmed,404207
2020-07-09,new york,deaths,31979
2020-07-09,north carolina,confirmed,79564
2020-07-09,north carolina,deaths,1487
2020-07-09,north dakota,confirmed,4074
2020-07-09,north dakota,deaths,89
2020-07-09,northern mariana islands,confirmed,31
2020-07-09,northern mariana islands,deaths,2
2020-07-09,ohio,confirmed,61331
2020-07-09,ohio,deaths,3006
2020-07-09,oklahoma,confirmed,18496
2020-07-09,oklahoma,deaths,410
2020-07-09,oregon,confirmed,11247
